constipação	kõʃtipɐsɐ̃w̃
constituir	kõʃtitwiɾ
constrangimento	kõstrɐ̃ʒimẽtu
construção	kõʃtɾusɐ̃w̃
construir	kõʃtɾuiɾ
construtor	kõʃtɾutoɾ
cônsul	kõsuɫ
consulado	kõsulaðu
consular	kõsulaɾ
consultório	kõsuɫtɔɾju
consumir	kõsumiɾ
consumo	kõsumu
conta	kõtɐ
contactar	kõtɐktaɾ
contacto	kõtaktu
contanto	kõtɐ̃tu
contar	kõtaɾ
contas	kõtɐʃ
contato	kõtatu
contentar	kõtẽtaɾ
contente	kõtẽtɨ
contentor	kõtẽtoɾ
conter	kõteɾ
conteúdo	kõtjuðu
contigo	kõtiɣu
continente	kõtinẽtɨ
contingenciamento	kõtĩʒẽsjamẽtu
contino	kõtinu
continua	kõtinuɐ
continuamente	kõtinwɐmẽtɨ
continuar	kõtinwaɾ
continuava	kõtinwavɐ
contínuo	kõtinwu
continuou	kõtinwow
conto	kõtu
contornar	kõtuɾnaɾ
contorno	kõtoɾnu
contos	kõtuʃ
contou	kõtow
contrabaixo	kõtrɐbajʃu
contraceção	kõtɾɐsɛsɐ̃w̃
contracetivo	kõtɾɐsɛtivu
contramão	kõwtɾamãw
contramestre	kõtɾɐmɛʃtɾɨ
contrariar	kõtɾɐɾjaɾ
contrário	kõtɾaɾju
contratar	kõtɾɐtaɾ
contribuição	kõtɾiβwisɐ̃w̃
controlador	kõtɾulɐdoɾ
controlo	kõtɾolu
controlo	kõtɾɔlu
contudo	kõtuðu
convenção	kõvẽsɐ̃w̃
convencer	kõvẽseɾ
convento	kõvẽtu
conversa	kõvɛɾsɐ
conversando	kõvɨɾsɐ̃du
conversar	kõvɨɾsaɾ
convés	kõvɛʃ
convexo	kõvɛksu
convicção	kõviksɐ̃w̃
convidar	kõviðaɾ
convosco	kõvoʃku
cooptar	kooptaɾ
cooptar	kooptaʁ
coorte	kuɔɾtɨ
coorte	kwɔɾtɨ
copa	kɔpɐ
cópia	kɔpjɐ
copiar	kupjaɾ
copla	kɔplɐ
copo	kɔpu
coquete	kokɛtʃi
cor	koɾ
cor	kɔɾ
coração	kuɾɐsɐ̃w̃
coração	kɔɾɐsɐ̃w̃
corações	kuɾɐsõj̃ʃ
coragem	kuɾaʒɐ̃j̃
corajoso	kuɾɐʒozu
corar	kɔɾaɾ
corça	kɔɾsɐ
corda	kɔɾdɐ
cordão	kuɾðɐ̃w̃
cordas	kɔɾdɐʃ
cordilheira	kuɾðiʎɐjɾɐ
cordões	kuɾðõj̃ʃ
cores	koɾɨʃ
corintiano	koɾĩtʃiɐ̃nu
corno	koɾnu
coro	koɾu
coró	koɾɔ
coroa	kuɾoɐ
coronariano	koɾonaɾiãnu
coros	kɔɾuʃ
corpo	koɾpu
corporal	kuɾpuɾaɫ
corpos	kɔɾpuʃ
corredor	kuʁɨðoɾ
correia	kuʁɐjɐ
correia	kuʁejɐ
correio	kuʁɐju
correndo	kuʁẽdu
corrente	kuʁẽtɨ
correr	kuʁeɾ
correspondência	kuʁɨʃpõdẽsjɐ
corresponder	kuʁɨʃpõdeɾ
corretamente	kuʁɛtɐmẽtɨ
correto	kuʁɛtu
correu	kuʁew
corria	kuʁiɐ
corrida	kuʁiðɐ
corrimão	kuʁimɐ̃w̃
corroboração	kuʁuβuɾɐsɐ̃w̃
corrupção	kuʁupsɐ̃w̃
corrupto	kuʁuptu
córsico	kɔɾsiku
corso	koɾsu̥
cortado	kuɾtaðu
cortando	kuɾtɐ̃du
cortar	kuɾtaɾ
corte	kɔɾtɨ
corte	koɾtɨ
cortiça	kuɾtisɐ
cortina	kuɾtinɐ
coruche	kuɾuʃɨ
coruja	kuɾuʒɐ
corvo	koɾvu
corvo	koɾvu
coser	kuzer
cosseno	kusenu
costa	kɔʃtɐ
costa	kɔʃtɐ
costas	kɔʃtɐʃ
costumar	kuʃtumaɾ
costumava	kuʃtumavɐ
costume	kuʃtumɨ
cota	kɔta
cotangente	kotɐ̃ʒẽtɨ
cotonete	kotonɛtʃi
cotovelo	kutuvelu
cotovelos	kʊtʊvɛluʃ
cotovia	kutuviɐ
couraçado	kowɾɐsaðu
couro	kowɾu
cousa	kowzɐ
couve	kowvɨ
cova	kɔvɐ
côvão	kovɐ̃w̃
coveiro	kuvɐjɾu
coveiro	kuvejɾu
coveiro	kɔvɐjɾu
coveiro	kɔvejɾu
covilhã	kuviʎɐ̃
covo	kovu
coxa	koʃɐ
cozer	kuzeɾ
cozinha	kuziɲɐ
cozinhar	kuziɲaɾ
cozinheiro	kuziɲɐjɾu
crânio	kɾɐnju
crás	kɾaʃ
crasso	kɾasu
crato	kɾatu
cravejado	kɾɐvɨʒaðu
cravo	kɾavu
creditar	kɾɨðitaɾ
crédito	kɾɛðitu
credo	kɾɛðu
credor	kɾɛðoɾ
credulidade	kɾɛðuliðaðɨ
creio	kɾɐju
crença	kɾẽsɐ
crente	kɾẽtɨ
crepe	kɾɛpe
crepe	kɾɛpi
crepes	kɾɛpes
crepes	kɾɛpis
crepes	kɾɛpiʃ
crepúsculo	kɾɨpuʃkulu
crer	kɾeɾ
crescendo	kɾɨʃsẽdu
crescer	kɾɨʃseɾ
crescido	kɾɨʃsiðu
crescimento	kɾɨʃsimẽtu
cretino	kɾet͡inu
creu	kɾew
criação	kɾiəsə̃ʊ
criações	kɾiəsʊ̃ɪʃ
criada	kɾjaðɐ
criados	kɾiaðuʃ
criança	kɾiɐ̃sɐ
crianças	kɾiɐ̃sɐʃ
criar	kɾiaɾ
criatura	kɾiɐtuɾɐ
crica	kɾika
cricri	kɾikɾi
crime	kɾimɨ
criminal	kɾiminaɫ
criminoso	kɾiminozu
crioulo	kɾjowlu
criptídeo	kɾiptʃidʒiu
criptido	kɾiptʃido
criptoanálise	kɾiptoanalizi
criptoanalista	kɾiptoanalista
criptoanalista	kɾiptoanalijʃta
criptobiose	kɾiptobiɔzi
criptobiótico	kɾiptobiɔtʃiku
criptococose	kɾiptokokɔzi
criptocomunismo	kɾipkomunismu
criptocomunismo	kɾipkomunijʃmu
criptocomunista	kɾipkomunista
criptocomunista	kɾipkomunijʃta
criptofascismo	kɾiptofasismu
criptofascismo	kɾiptofasijʃmu
criptofascista	kɾiptofasista
criptofascista	kɾiptofasijʃta
criptofone	kɾiptofoni
criptoftalmia	kɾiptoftaɫmia
criptoftalmia	kɾiptoftawmia
criptoftalmo	kɾiptoftaɫmu
criptógama	kɾiptɔɡɐma
criptogâmico	kɾipɡɐmiku
criptografia	kɾiptoɡɾafia
criptógrafo	kɾiptɔɡɾafu
criptograma	kɾiptoɡɾɐma
criptologia	kɾiptoloʒia
criptológico	kɾiptolɔʒiku
criptomnésia	kɾiptomnɛzja
criptomnésico	kɾiptomnɛziku
criptomoeda	kɾiptomuɛda
criptônimo	kɾiptonimu
criptorquia	kɾiptoɾkia
criptorquia	kɾiptoʁkia
criptoscopia	kɾiptoskopia
criptoscopia	kɾiptoʃkopia
criptósporo	kɾiptɔspoɾu
criptósporo	kɾiptɔʃpoɾu
criptossistema	kɾipsistema
criptossistema	kɾipsijʃtema
criptoxantina	kɾiptoʃãtʃina
criptozoologia	kɾiptozooloʒia
criptozoólogo	kɾiptozoɔloɡu
crise	kɾizɨ
crisol	kɾizɔɫ
crista	kɾiʃtɐ
cristal	kɾiʃtaɫ
cristão	kɾiʃtɐ̃w̃
cristiano	kɾiʃtjɐnu
cristo	kɾiʃtu
criticar	kɾitikaɾ
crítico	kɾitiku
croácia	kɾuasjɐ
cronómetro	kɾunɔmɨtɾu
croquete	kɾokɛtʃi
cru	kɾu
cruel	kɾuɛɫ
crueldade	kɾuɛɫdaðɨ
cruz	kɾuʃ
cruzada	kɾuzadɐ
cruzado	kɾuzaðu
cruzados	kɾuzaðuʃ
cruzeta	kɾuzetɐ
cu	ku
cuba	kuβɐ
cuba	kuβɐ
cubicar	kuβikaɾ
cubículo	kuβikulu
cuca	kuka
cuca	kukɐ
cuecas	kwɛkɐʃ
cueiro	kwɐjɾu
cueiro	kwejɾu
cuiabá	kujaba
cuidado	kujðaðu
cuidado	kwiðaðu
cuja	kuʒɐ
cujo	kuʒu
cujos	kuʒuʃ
culpa	kuɫpɐ
culposamente	kuɫpozɐmẽtɨ
cultura	kuɫtuɾɐ
cultural	kuɫtuɾaɫ
cúmplice	kũplisɨ
cumprimento	kũpɾimẽtu
cúmulo	kumulu
cuneta	kuneta
cunha	kuɲɐ
cunhada	kuɲaðɐ
cunhado	kuɲaðu
cupido	kupiðu
cupom	kupõ
cúpula	kupulɐ
cuque	kukə
curação	kuɾɐsɐ̃w̃
curcuma	kuɾkumɐ
cúrcuma	kuɾkumɐ
curinga	kuɾĩɡɐ
curiosidade	kuɾjuziðaðɨ
curiosidades	kʊɾjʊzidatəʃ
curioso	kuɾjozu
curitiba	kuɾitibɐ
curral	kuʁaɫ
currículo	kuʁikulu
curta	kuɾtɐ
curtir	kuɾtiɾ
curto	kuɾtu
curtume	kuɾtumɨ
curva	kuɾvɐ
curvar	kuɾvaɾ
cuspir	kuʃpiɾ
custa	kuʃtɐ
custar	kuʃtaɾ
custo	kuʃtu
custódia	kuʃtɔðjɐ
cutelo	kutɛlu
cuzão	kuzɐ̃w̃
czar	tsaɾ
da	dɐ
dá	da
dádiva	daðivɐ
dado	daðu
dai	daj
daí	dɐi
dali	dɐli
dalmática	dalmatikɐ
dama	dɐmɐ
damas	dɐmɐʃ
damasco	dɐmaʃku
danado	dɐnaðu
danbo	dɐ̃bu
dança	dɐ̃sɐ
dançarino	dɐ̃sɐɾinu
danço	dɐ̃su
dando	dɐ̃du
dano	dɐnu
danoso	dɐnozu
danúbio	dɐnuβju
dão	dɐ̃w̃
dão	dɐ̃w̃
daquela	dɐkɛlɐ
daquelas	dɐkɛlɐʃ
daquele	dɐkelɨ
daqueles	dɐkelɨʃ
daqui	daki
daqui	dɐki
daqui	dɐki
daquilo	dɐkilu
dar	daɾ
das	dɐʃ
data	datɐ
datilógrafo	dɐktilɔɣɾɐfu
datiloscopia	dɐktilɔʃkupiɐ
dava	davɐ
davam	davɐ̃w̃
de	dɨ
dê	de
debelar	debelaɾ
debelar	debelaχ
debilidade	dɨβiliðaðɨ
debilidade	dɨβɨliðaðɨ
debruçou	debɾusow
debuxar	dɨβuʃaɾ
década	dɛkɐðɐ
decágono	dɨkaɡunu
decente	dɨsẽtɨ
decerto	dɨsɛɾtu
decidido	dɨsiðiðu
decidido	dɨsɨðiðu
decidir	dɨsiðiɾ
decidir	dɨsɨðiɾ
decidira	dɨsiðiɾɐ
decidirá	dɨsiðiɾa
décimo	dɛsimu
decisão	dɨsizɐ̃w̃
decisivo	dɨsizivu
declaração	dɨklɐɾɐsɐ̃w̃
declarar	dɨklɐɾaɾ
declarou	dɨklɐɾow
declive	dɨklivɨ
decompor	dɨkõpoɾ
decoração	dɨkuɾɐsɐ̃w̃
decorador	dɨkuɾɐðoɾ
decorar	dɨkuɾaɾ
decurso	dəkursu
dedal	dɨðaɫ
dedetização	dedetʃizasɐ̃w̃
dedo	deðu
dedos	deðuʃ
deduzir	dɨðuziɾ
deem	deɐ̃j
dêem	deɐ̃j
defeito	dɨfɐjtu
defeito	dɨfejtu
defender	dɨfẽdeɾ
defesa	dɨfezɐ
defeso	dɨfezu
déficit	dɛfisitʃi
deficitário	defisitarju
definitivamente	dɨfinitivɐmẽtɨ
definitivo	dɨfinitivu
definitivo	dɨfɨnitivu
deflagração	deflaɡɾasɐ̃w̃
deflagrar	deflaɡɾaɾ
deflagrar	deflaɡɾaχ
deformação	dɨfuɾmɐsɐ̃w̃
defronte	dɨfɾõtɨ
degrau	dɨɣɾaw
degraus	dɨɣɾɐwʃ
deificação	deifikɐsɐ̃w̃
deitado	dɐjtaðu
deitar	dɐjtaɾ
deixa	dɐjʃɐ
deixado	dɐjʃaðu
deixara	dɐjʃaɾɐ
deixará	dɐjʃɐɾa
deixava	dɐjʃavɐ
deixou	dɐjʃow
dela	dɛlɐ
dele	delɨ
delegar	dɨlɨɣaɾ
delete	dlɛtʃi
delgado	dɛɫɣaðu
delicado	dɨlikaðu
deliciosa	dɨlisjɔzɐ
deliciosamente	dɨlisjɔzɐmẽtɨ
delicioso	dɨlisjozu
delírio	dɨliɾju
delito	dɨlitu
delta	dɛɫtɐ
demais	dɨmajʃ
demasiado	dɨmɐziaðu
demasiado	dɨmɐzjaðu
demissexual	demiseksuaɫ
demo	demu
democracia	dɨmukɾɐsiɐ
demográfico	dɨmuɣɾafiku
demónio	dɨmɔnju
demonstrar	dɨmõʃtɾaɾ
demora	dɨmɔɾɐ
demorar	dɨmuɾaɾ
dendê	dẽde
denso	dẽsu
dental	dẽtaɫ
dentário	dẽtaɾju
dente	dẽtɨ
dentes	dẽtɨʃ
dentífrico	dẽtifɾiku
dentista	dẽtiʃtɐ
dentro	dẽtɾu
dependência	dɨpẽdẽsjɐ
depender	dɨpẽdeɾ
depois	dɨpojʃ
deprê	depɾe
deprecar	depɾekaɾ
deprecar	depɾekaχ
depreciativo	depɾesjatʃivu
depressa	dɨpɾɛsɐ
deputado	dɨputaðu
deque	dɛki
dera	dɛɾɐ
derradeiro	dɨʁɐðɐjɾu
derramamento	dɨʁɐmɐmẽtu
derramar	dɨʁɐmaɾ
derrame	dɨʁamɨ
derrete	deʁɛtʃi
derrocar	dɨʁukaɾ
desafiar	dɨzɐfjaɾ
desafinar	dəzɐfinaɾ
desafio	dɨzɐfiu
desaforamento	dʒizafoɾamẽtu
desaforamento	dezafoɾamẽtu
desaforar	dʒizafoɾaɾ
desaforar	dʒizafoɾaχ
desaforo	dʒizafoɾu
desaforo	dezafoɾu
desaforo	dʒizafɔɾu
desaforo	dezafɔɾu
desambiguação	dzɨmbiɡwəsə̃ʊ
desaparecer	dɨzɐpɐɾɨseɾ
desaparecido	dɨzɐpɐɾɨsiðu
desaparecimento	dɨzɐpɐɾɨsimẽtu
desapercebido	dʒizapeɾsebidu
desapercebido	dezapeɾsebidu
desarmamentista	dʒizaɾmamẽtʃista
desarmamentista	dezaʁmamẽtʃijʃta
desarrazoar	dɨzɐʁɐzwaɾ
desarticular	dezartʃikular
desasar	dɨzazaɾ
desassossego	dəzɐsuseɡu
desastre	dɨzaʃtɾɨ
desatar	dɨzɐtaɾ
desatarraxar	dɨzɐtɐʁɐʃaɾ
descalçar	dɨʃkaɫsaɾ
descalço	dɨʃkaɫsu
descansar	dɨʃkɐ̃saɾ
descanso	dɨʃkɐ̃su
descarregar	dɨʃkɐʁɨɣaɾ
desce	dɛʃsɨ
descendo	dɨʃsẽdu
descer	dɨʃseɾ
desceu	dɨʃsew
descia	dɨʃsiɐ
descida	dɨʃsiðɐ
descido	dɨʃsiðu
descoberta	dɨʃkuβɛɾtɐ
descoberto	dɨʃkuβɛɾtu
descobridor	dɨʃkuβɾiðoɾ
descobrimento	dɨʃkuβɾimẽtu
descobrir	dɨʃkuβɾiɾ
desconexo	dʒijʃkonɛksu
desconfiado	dɨʃkõfjaðu
desconhecer	dɨʃkuɲɨseɾ
desconhecido	dɨʃkuɲɨsiðu
desconhecimento	dɨʃkuɲɨsimẽtu
desconsideração	dɨʃkõsiðɨɾɐsɐ̃w̃
desconsolado	dɨʃkõsulaðu
descrição	dɨʃkɾisɐ̃w̃
desculpa	dɨʃkuɫpɐ
desde	deʒðɨ
desdém	dɨʒðɐ̃j̃
desdenhar	dɨʒðɐɲaɾ
desdenhoso	dɨʒðɐɲozu
desdo	deʒðu
deseducado	dʒizedukadu
desejar	dɨzɨʒaɾ
desejo	dɨzɐjʒu
desejo	dɨzeʒu
desejoso	dɨzɨʒozu
desencadear	dɨzẽkɐðjaɾ
desenhar	dɨzɨɲaɾ
desenho	dɨzeɲu
desenho	dɨzɐɲu
desenho	dɨzɐjɲu
desenrascanço	dɨzɐ̃j̃ʁɐʃkɐ̃sʊ
desentendimento	dezẽtẽdʒimẽtu
desenvencilhar	desẽvẽsiʎaɾ
desenvencilhar	desẽvẽsiʎaχ
desenvincilhar	desẽvĩsiʎaɾ
desenvincilhar	desẽvĩsiʎaχ
desenvolver	dɨzẽvoɫveɾ
desenvolvimento	dɨzẽvoɫvimẽtu
desequilibrou	dezekilibɾow
desequilibrou	d͡ʒi-
desertificar	dɨzɨɾtifikaɾ
deserto	dɨzɛɾtu
desesperadamente	dɨzɨʃpɨɾaðɐmẽtɨ
desfazer	dɨʃfɐzeɾ
desfazimento	desfazimẽtu
desfazimento	dʒisfazimẽtu
desfecho	dəʃfɐjʃu
desfecho	dəʃfeʃu
desferir	dɨʃfɨɾiɾ
desgostar	dɨʒɣuʃtaɾ
desgosto	dɨʒɣoʃtu
desgraça	dɨʒɣɾasɐ
desgraçado	dɨʒɣɾɐsaðu
desídia	dezidʒja
desidratação	dɨzidɾɐtɐsɐ̃w̃
designadamente	dɨziɣnaðɐmẽtɨ
designado	dɨziɣnaðu
desígnio	deziɡnju
desilusão	dɨziluzɐ̃w̃
desinteresse	dɨzĩtɨɾesɨ
desjejum	dɨʒɨʒũ
desleixar	dɨʒlɐjʃar
desligado	dɨʒliɣaðu
desligar	dɨʒliɣaɾ
deslindar	dɨʒlĩdaɾ
deslizar	dɨʒlizaɾ
desmaiar	dɨʒmajaɾ
desmaio	dɨʒmaju
desmanchar	dɨʒmɐ̃ʃaɾ
desolação	dezolasɐ̃w̃
desolado	dɨzulaðu
desolar	dezolaɾ
desolar	dezolaχ
desonerar	dɨzunɨɾaɾ
desonroso	dɨzõʁozu
desordem	dɨzɔɾðɐ̃j̃
desorganização	dɨzɔɾɣɐnizɐsɐ̃w̃
desorganizado	dɨzɔɾɣɐnizaðu
desorganizar	dɨzɔɾɣɐnizaɾ
despassarado	dɨʃpɐsɐɾaðu
despedido	dɨʃpɨðiðu
despedir	dɨʃpɨðiɾ
despeito	dɨʃpɐjtu
despender	dɨʃpẽdeɾ
despenhadeiro	dɨʃpɐɲɐðɐjɾu
despensa	dɨʃpẽsɐ
desperdiçar	dɨʃpɨɾðisaɾ
desperdício	dɨʃpɨɾðisju
despertador	dɨʃpɨɾtɐðoɾ
despertar	dɨʃpɨɾtaɾ
desperto	dɨʃpɛɾtu
despesa	dɨʃpezɐ
despesas	dɨʃpezɐʃ
despir	dɨʃpiɾ
desportivo	dɨʃpuɾtivu
desporto	dɨʃpoɾtu
desqualificar	dɨʃkwɐlifikaɾ
dessa	dɛsɐ
dessas	dɛsɐʃ
desse	desɨ
desses	desɨʃ
desta	dɛʃtɐ
destacamento	dɨʃtakɐmẽtu
destacar	dɨʃtɐkaɾ
destacareis	dɘʃtɐkɐɾɐjʃ
destas	dɛʃtɐʃ
deste	deʃtɨ
deste	dɛʃtɨ
desterrar	dɨʃtɨʁaɾ
desterro	dɨʃteʁu
destes	deʃtɨʃ
destes	dɛʃtɨʃ
destino	dɨʃtinu
destra	dɛʃtɾɐ
destras	dɛʃtɾɐʃ
destreza	dɨʃtɾezɐ
destro	dɛʃtɾu
destruição	dɨʃtɾuisɐ̃w̃
destruído	dɨʃtɾuiðu
destruidor	dɨʃtɾuiðoɾ
destruir	dɨʃtɾuiɾ
destrutivo	dɨʃtɾutivu
desvencilhar	desvẽsiʎaɾ
desvencilhar	desvẽsiʎaχ
desviar	dɨʒvjaɾ
detalhe	dɨtaʎɨ
detalhes	dɨtaʎɨʃ
deterioração	dɨtɨɾjuɾɐsɐ̃w̃
deteriorar	dɨtɨɾjuɾaɾ
determinação	dɨtɨɾminɐsɐ̃w̃
detetar	dətɛtar
deturpação	detuɾpasɐ̃w̃
deturpação	detuʁpasɐ̃w̃
deu	dew
deus	dewʃ
deus	dewʃ
deusa	dewzɐ
deuses	dewzɨʃ
devagar	dɨvɐɣaɾ
devagarinho	dɨvɐɣɐɾiɲu
devassa	dɨvasɐ
devasso	dɨvasu
deve	dɛvɨ
devedor	dɨvɨðoɾ
dever	dɨveɾ
deveres	dɨveɾɨʃ
deveria	dɨvɨɾiɐ
devesa	dɨvezɐ
devia	dɨviɐ
devoção	dɨvusɐ̃w̃
devorar	dɨvuɾaɾ
dez	dɛʃ
dezanove	dɨzɐnɔvɨ
dezasseis	dɨzɐsɐjʃ
dezassete	dɨzɐsɛtɨ
dezembro	dɨzẽbɾu
dezoito	dɨzojtu
dezoito	dɨzɔjtu
dia	diɐ
diabete	dʒiabɛtʃi
diabo	diaβu
diabo	djaβu
diabo	diaβu
diabo	djaβu
diacho	djaʃu
dialeto	djɐlɛtu
diamante	djɐmɐ̃tɨ
diante	djɐ̃tɨ
diariamente	dʒiariamentʃi
diário	djaɾju
dias	diɐʃ
diáspora	djaʃpuɾɐ
dica	dikɐ
dicionário	disjunaɾju
diferença	difɨɾẽsɐ
diferente	difɨɾẽtɨ
diferentes	difɨɾẽtɨʃ
diferir	difɨɾiɾ
difícil	difisiɫ
difícil	dɨfisiɫ
dificuldade	difikuɫðaðɨ
difuso	difuzu
diga	diɣɐ
digestão	diʒɨʃtɐ̃w̃
digital	diʒitaɫ
dígito	diʒitu
dignidade	diɡniðaðɨ
dignificar	diɣɨnifikaɾ
digno	diɡnu
digo	diɡu
dildo	dildu
dilúvio	diluvju
diminuição	diminuisɐ̃w̃
diminuir	diminwiɾ
diminuir	dɨminwiɾ
dinamarca	dinɐmaɾkɐ
dinastia	dinɐʃtiɐ
dinheiro	diɲɐjɾu
dino	dinu
dinossauro	dinɔsawɾu
diospireiro	djɔʃpiɾɐjɾu
dióspiro	djɔʃpiɾu
diplomata	diplumatɐ
diplomático	diplumatiku
díptico	diptiku
direção	diɾɛsɐ̃w̃
direita	diɾɐjtɐ
direito	diɾɐjtu
direitos	diɾɐjtuʃ
diretiva	diɾɛtivɐ
direto	diɾɛtu
diretor	diɾɛtoɾ
dirigir	diɾiʒiɾ
dirigível	diɾiʒivɛɫ
dirigível	dɨɾiʒivɛɫ
discente	disẽtʃi
disciplina	diʃsiplinɐ
discrição	diʃkɾisə̃ʊ
discrições	diʃkɾisʊ̃ɪʃ
discurso	dɨʃkuɾsu
discussão	diʃkusɐ̃w̃
discutir	diʃkutiɾ
disjunção	diʒũsɐ̃ũ
disponibilidade	diʃpuniβiliðaðɨ
disponibilizar	diʃpuniβilizaɾ
disponível	diʃpunivɛɫ
dispor	diʃpoɾ
disposição	diʃpuzisɐ̃w̃
disposto	diʃpoʃtu
disputar	diʃputaɾ
disse	disɨ
dissera	disɛɾɐ
dissertação	disɨɾtɐsɐ̃w̃
dissesse	disɛsɨ
dissipar	disipaɾ
disso	disu
dissociável	dʒisosiavew
dissonância	dʒisonɐ̃sja
distância	diʃtɐ̃sjɐ
distante	diʃtɐ̃tɨ
distinção	diʃtĩsɐ̃w̃
distinguiam	diʃtĩɡiɐ̃w̃
distinguir	diʃtĩɡiɾ
distinto	diʃtĩtu
disto	diʃtu
distorção	dɨʃtuɾsɐ̃w̃
distração	dɨʃtɾasɐ̃w̃
distraído	diʃtɾɐiðu
distrair	diʃtɾɐiɾ
distribuição	diʃtɾiβwisɐ̃w̃
distribuição	dɨʃtɾiβwisɐ̃w̃
distribuidor	diʃtɾiβwiðoɾ
distribuidor	dɨʃtɾiβwiðoɾ
distribuir	diʃtɾiβwiɾ
distribuir	dɨʃtɾiβwiɾ
distribuir	diʃtɾiβuiɾ
distribuir	dɨʃtɾiβuiɾ
distúrbio	dɨʃtuɾβju
ditado	ditaðu
ditador	ditɐðoɾ
ditadura	ditɐðuɾɐ
ditar	ditaɾ
dito	ditu
divã	divɐ̃
divãs	divɐ̃ʃ
diversão	divɨɾsɐ̃w̃
divertido	divɨɾtiðu
divertimento	divɨɾtimẽtu
divertir	divɨrtir
dívida	dividɐ
dividir	dividiɾ
dividir	dɨvidiɾ
divina	divinɐ
divindade	divĩdaðɨ
divino	divinu
divisão	divizɐ̃w̃
divulgação	divuɫɣɐsɐ̃w̃
divulgar	divuɫɣaɾ
diz	diʃ
dizem	dizɐ̃j̃
dizendo	dizẽdu
dizer	dizeɾ
dizia	diziɐ
do	du
dó	dɔ
doação	duɐsɐ̃w̃
doar	duaɾ
dobra	dɔβɾɐ
dobradiça	dubrɐdisɐ
dobrar	duβɾaɾ
dobras	dɔβɾɐʃ
dobro	doβɾu
dobro	dɔβɾu
doca	dɔkɐ
doçaria	dusɐɾiɐ
doce	dosɨ
doceiro	dusɐjɾu
docemente	dosɨmẽtɨ
docente	dusẽtɨ
dócil	dɔsiɫ
documental	dukumẽtaɫ
documento	dukumẽtu
doçura	dusuɾɐ
dodecaedro	duðɨkɐɛðɾu
dodó	dɔðɔ
doença	dwẽsɐ
doente	dwẽtɨ
doentio	dwẽtiu
doer	dueɾ
doer	dweɾ
doido	dojdu
dois	dojʃ
dólar	dɔlaɾ
doloroso	duluɾozu
dom	dõ
doméstica	dumɛʃtikɐ
doméstico	dumɛʃtiku
dominatrix	dominatriks
dominatrixes	dominatriksis
domingo	dumĩɡu
domingueiro	dumĩɡɐjɾu
dominó	dɔminɔ
dona	donɐ
donaire	dunajɾɨ
donatário	dunɐtaɾju
donbass	dõbas
donde	dõdɨ
doninha	dɔniɲɐ
dono	donu
donos	donuʃ
donzela	dõzɛlɐ
dores	doɾɨʃ
dorido	duɾiðu
dormente	duɾmẽtɨ
dormia	duɾmiɐ
dormindo	duɾmĩdu
dorminhoco	duɾmiɲoku
dormir	duɾmiɾ
dormitar	duɾmitaɾ
dorso	doɾsu
dos	duʃ
dossel	dusɛɫ
dossiê	dɔsje
dosso	dosu
doudo	dowdu
dourado	dowɾaðu
dourar	dowɾaɾ
douro	dowɾu
doutor	dowtoɾ
doutrina	dowtɾinɐ
doutrinação	dowtɾinɐsɐ̃w̃
doutro	dowtɾu
doze	dozɨ
drácula	dɾakulɐ
dragão	dɾɐɣɐ̃w̃
droga	dɾɔɣɐ
drogaria	dɾuɣɐɾiɐ
duas	duɐʃ
duende	duẽdɨ
duende	dwẽdɨ
dum	dũ
duma	dumɐ
dumas	dumɐʃ
duns	dũʃ
dupla	duplɐ
duque	dukɨ
duradouro	duɾɐðowɾu
durante	duɾɐ̃tɨ
durar	duɾaɾ
dureza	duɾezɐ
duro	duɾu
duunvirato	duũviɾatu
dúvida	duviðɐ
duvidar	duviðaɾ
duvidoso	duviðozu
duzentos	duzẽtuʃ
dúzia	duzjɐ
e	ɛ
e	e
e	i
é	ɛ
ebó	ebɔ
eclesiástico	iklɨzjaʃtiku
eco	ɛku
economia	ikɔnumiɐ
económico	ikunɔmiku
economista	ikunumiʃtɐ
ecrã	ɛkɾɐ̃
eczema	iɡzɛmɐ
edificação	iðifikɐsɐ̃w̃
edificar	iðifikaɾ
edifício	iðifisju
edimburgo	ɛðĩbuɾɣu
edito	editu
editor	iðitoɾ
editorial	iðituɾjaɫ
edredom	edɾedõ
educação	iðukɐsɐ̃w̃
educado	iðukaðu
educar	iðukaɾ
efe	ɛfɨ
efeito	ifɐjtu
efetivo	efetʃivu
efetuar	ifɛtuaɾ
efetuar	ifɛtwaɾ
egito	iʒitu
ego	ɛɣu
egoísmo	iɣwiʒmu
egoísta	iɣwiʃtɐ
égua	ɛɣwɐ
ei	ej
eira	ɐjɾɐ
eis	ɐjʃ
eis	ejʃ
eixo	ɐjʃu
eixo	ejʃu
ejete	eʒɛtʃi
ela	ɛlɐ
elas	ɛlɐʃ
elasticidade	ilɐʃtisiðaðɨ
elasticidade	ilɐʃtɨsiðaðɨ
elástico	ilaʃtiku
ele	elɨ
ele	ɛlɨ
elefante	ilɨfɐ̃tɨ
elegante	ilɨɣɐ̃tɨ
elegantemente	ilɨɣɐ̃tɨmẽtɨ
elemento	ilɨmẽtu
eles	elɨʃ
eletrão	ilɛtɾɐ̃w̃
eletricidade	ilɛtɾisiðaðɨ
elétrico	ilɛtɾiku
elevação	ilɨvɐsɐ̃w̃
elevado	ilɨvaðu
